conference	paper_title	doi	author	author_url	author_position
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Session details: Understanding design	10.1145/3244608	M. B. Rosson	https://dl.acm.org/author_page.cfm?id=81335496622	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	How do design and evaluation interrelate in HCI research?	10.1145/1142405.1142421	Christine E. Wania	https://dl.acm.org/author_page.cfm?id=81314495212	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	How do design and evaluation interrelate in HCI research?	10.1145/1142405.1142421	Michael E. Atwood	https://dl.acm.org/author_page.cfm?id=81100571618	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	How do design and evaluation interrelate in HCI research?	10.1145/1142405.1142421	Katherine W. McCain	https://dl.acm.org/author_page.cfm?id=81100098369	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Staying open to interpretation: engaging multiple meanings in design and evaluation	10.1145/1142405.1142422	Phoebe Sengers	https://dl.acm.org/author_page.cfm?id=81100397464	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Staying open to interpretation: engaging multiple meanings in design and evaluation	10.1145/1142405.1142422	Bill Gaver	https://dl.acm.org/author_page.cfm?id=81100104022	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	"Unfolding understandings: co-designing UbiComp In Situ, over time"	10.1145/1142405.1142423	John Halloran	https://dl.acm.org/author_page.cfm?id=81100441911	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	"Unfolding understandings: co-designing UbiComp In Situ, over time"	10.1145/1142405.1142423	Eva Hornecker	https://dl.acm.org/author_page.cfm?id=81100374937	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	"Unfolding understandings: co-designing UbiComp In Situ, over time"	10.1145/1142405.1142423	Geraldine Fitzpatrick	https://dl.acm.org/author_page.cfm?id=81336489057	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	"Unfolding understandings: co-designing UbiComp In Situ, over time"	10.1145/1142405.1142423	Mark Weal	https://dl.acm.org/author_page.cfm?id=81100194764	4
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	"Unfolding understandings: co-designing UbiComp In Situ, over time"	10.1145/1142405.1142423	David Millard	https://dl.acm.org/author_page.cfm?id=81100644397	5
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	"Unfolding understandings: co-designing UbiComp In Situ, over time"	10.1145/1142405.1142423	Danius Michaelides	https://dl.acm.org/author_page.cfm?id=81100435017	6
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	"Unfolding understandings: co-designing UbiComp In Situ, over time"	10.1145/1142405.1142423	Don Cruickshank	https://dl.acm.org/author_page.cfm?id=81406595075	7
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	"Unfolding understandings: co-designing UbiComp In Situ, over time"	10.1145/1142405.1142423	David De Roure	https://dl.acm.org/author_page.cfm?id=81100497770	8
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Session details: Panel on design quality	10.1145/3244609	A. G. Sutcliffe	https://dl.acm.org/author_page.cfm?id=81100269401	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Can we measure quality in design and do we need to?	10.1145/1142405.1142425	Alistair Sutcliffe	https://dl.acm.org/author_page.cfm?id=81100269401	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Can we measure quality in design and do we need to?	10.1145/1142405.1142425	John Karat	https://dl.acm.org/author_page.cfm?id=81100505984	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Can we measure quality in design and do we need to?	10.1145/1142405.1142425	Suzanne Bødker	https://dl.acm.org/author_page.cfm?id=81314493705	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Can we measure quality in design and do we need to?	10.1145/1142405.1142425	Bill Gaver	https://dl.acm.org/author_page.cfm?id=81100104022	4
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Session details: Interaction design methods 2	10.1145/3244610	W. Wake	https://dl.acm.org/author_page.cfm?id=99659289768	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The effect of group composition on divergent thinking in an interaction design activity	10.1145/1142405.1142427	Andrew Warr	https://dl.acm.org/author_page.cfm?id=81100582303	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The effect of group composition on divergent thinking in an interaction design activity	10.1145/1142405.1142427	Eamonn O'Neill	https://dl.acm.org/author_page.cfm?id=81100041277	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Randomness as a resource for design	10.1145/1142405.1142428	Tuck Wah Leong	https://dl.acm.org/author_page.cfm?id=81309491918	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Randomness as a resource for design	10.1145/1142405.1142428	Frank Vetere	https://dl.acm.org/author_page.cfm?id=81100490463	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Randomness as a resource for design	10.1145/1142405.1142428	Steve Howard	https://dl.acm.org/author_page.cfm?id=81100328802	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	How bodies matter: five themes for interaction design	10.1145/1142405.1142429	Scott R. Klemmer	https://dl.acm.org/author_page.cfm?id=81100364989	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	How bodies matter: five themes for interaction design	10.1145/1142405.1142429	Björn Hartmann	https://dl.acm.org/author_page.cfm?id=81318498266	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	How bodies matter: five themes for interaction design	10.1145/1142405.1142429	Leila Takayama	https://dl.acm.org/author_page.cfm?id=81100499212	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Session details: Social interaction	10.1145/3244611	W. A. Kellogg	https://dl.acm.org/author_page.cfm?id=81100457150	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Popcorn: the personal knowledge base	10.1145/1142405.1142431	Stephen Davies	https://dl.acm.org/author_page.cfm?id=81331491160	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Popcorn: the personal knowledge base	10.1145/1142405.1142431	Scotty Allen	https://dl.acm.org/author_page.cfm?id=81314493614	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Popcorn: the personal knowledge base	10.1145/1142405.1142431	Jon Raphaelson	https://dl.acm.org/author_page.cfm?id=81314494941	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Popcorn: the personal knowledge base	10.1145/1142405.1142431	Emil Meng	https://dl.acm.org/author_page.cfm?id=81314494841	4
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Popcorn: the personal knowledge base	10.1145/1142405.1142431	Jake Engleman	https://dl.acm.org/author_page.cfm?id=81314493372	5
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Popcorn: the personal knowledge base	10.1145/1142405.1142431	Roger King	https://dl.acm.org/author_page.cfm?id=81452610630	6
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Popcorn: the personal knowledge base	10.1145/1142405.1142431	Clayton Lewis	https://dl.acm.org/author_page.cfm?id=81100349845	7
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	iTell: supporting retrospective storytelling with digital photos	10.1145/1142405.1142432	Brian M. Landry	https://dl.acm.org/author_page.cfm?id=81100335023	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	iTell: supporting retrospective storytelling with digital photos	10.1145/1142405.1142432	Mark Guzdial	https://dl.acm.org/author_page.cfm?id=81100467156	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Mock games: a new genre of pervasive play	10.1145/1142405.1142433	Martin Brynskov	https://dl.acm.org/author_page.cfm?id=81418593169	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Mock games: a new genre of pervasive play	10.1145/1142405.1142433	Martin Ludvigsen	https://dl.acm.org/author_page.cfm?id=81100071755	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Session details: The home	10.1145/3244612	G. Nadarajan	https://dl.acm.org/author_page.cfm?id=81314494647	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Morphome: a constructive field study of proactive information technology in the home	10.1145/1142405.1142435	Ilpo Koskinen	https://dl.acm.org/author_page.cfm?id=81100230956	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Morphome: a constructive field study of proactive information technology in the home	10.1145/1142405.1142435	Kristo Kuusela	https://dl.acm.org/author_page.cfm?id=81314494163	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Morphome: a constructive field study of proactive information technology in the home	10.1145/1142405.1142435	Katja Battarbee	https://dl.acm.org/author_page.cfm?id=81100021641	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Morphome: a constructive field study of proactive information technology in the home	10.1145/1142405.1142435	Anne Soronen	https://dl.acm.org/author_page.cfm?id=81100191528	4
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Morphome: a constructive field study of proactive information technology in the home	10.1145/1142405.1142435	Frans Mäyrä	https://dl.acm.org/author_page.cfm?id=81100467682	5
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Morphome: a constructive field study of proactive information technology in the home	10.1145/1142405.1142435	Jussi Mikkonen	https://dl.acm.org/author_page.cfm?id=81314494677	6
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	Morphome: a constructive field study of proactive information technology in the home	10.1145/1142405.1142435	Mari Zakrzewski	https://dl.acm.org/author_page.cfm?id=81331508459	7
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The impact of pre-patterns on the design of digital home applications	10.1145/1142405.1142436	T. Scott Saponas	https://dl.acm.org/author_page.cfm?id=81100324651	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The impact of pre-patterns on the design of digital home applications	10.1145/1142405.1142436	Madhu K. Prabaker	https://dl.acm.org/author_page.cfm?id=81100437146	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The impact of pre-patterns on the design of digital home applications	10.1145/1142405.1142436	Gregory D. Abowd	https://dl.acm.org/author_page.cfm?id=81100251687	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The impact of pre-patterns on the design of digital home applications	10.1145/1142405.1142436	James A. Landay	https://dl.acm.org/author_page.cfm?id=81100103519	4
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The history tablecloth: illuminating domestic activity	10.1145/1142405.1142437	William Gaver	https://dl.acm.org/author_page.cfm?id=81100104022	1
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The history tablecloth: illuminating domestic activity	10.1145/1142405.1142437	John Bowers	https://dl.acm.org/author_page.cfm?id=81100260889	2
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The history tablecloth: illuminating domestic activity	10.1145/1142405.1142437	Andy Boucher	https://dl.acm.org/author_page.cfm?id=81100230335	3
DIS '06:Proceedings of the 6th conference on Designing Interactive systems	The history tablecloth: illuminating domestic activity	10.1145/1142405.1142437	Andy Law	https://dl.acm.org/author_page.cfm?id=81100048621	4
