conference	paper_title	doi	author	author_url	author_position
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Effective site finding using link anchor information	10.1145/383952.383999	Nick Craswell	https://dl.acm.org/author_page.cfm?id=81100113287	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Effective site finding using link anchor information	10.1145/383952.383999	David Hawking	https://dl.acm.org/author_page.cfm?id=81100563384	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Effective site finding using link anchor information	10.1145/383952.383999	Stephen Robertson	https://dl.acm.org/author_page.cfm?id=81100303767	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Stable algorithms for link analysis	10.1145/383952.384003	Andrew Y. Ng	https://dl.acm.org/author_page.cfm?id=81100471019	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Stable algorithms for link analysis	10.1145/383952.384003	Alice X. Zheng	https://dl.acm.org/author_page.cfm?id=81538301756	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Stable algorithms for link analysis	10.1145/383952.384003	Michael I. Jordan	https://dl.acm.org/author_page.cfm?id=81339507945	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Modeling score distributions for combining the outputs of search engines	10.1145/383952.384005	R. Manmatha	https://dl.acm.org/author_page.cfm?id=81332514056	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Modeling score distributions for combining the outputs of search engines	10.1145/383952.384005	T. Rath	https://dl.acm.org/author_page.cfm?id=81100271966	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Modeling score distributions for combining the outputs of search engines	10.1145/383952.384005	F. Feng	https://dl.acm.org/author_page.cfm?id=81543215156	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Models for metasearch	10.1145/383952.384007	Javed A. Aslam	https://dl.acm.org/author_page.cfm?id=81100398599	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Models for metasearch	10.1145/383952.384007	Mark Montague	https://dl.acm.org/author_page.cfm?id=81100260326	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	The score-distributional threshold optimization for adaptive binary classification tasks	10.1145/383952.384009	Avi Arampatzis	https://dl.acm.org/author_page.cfm?id=81100125335	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	The score-distributional threshold optimization for adaptive binary classification tasks	10.1145/383952.384009	André van Hameran	https://dl.acm.org/author_page.cfm?id=81100596466	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Maximum likelihood estimation for filtering thresholds	10.1145/383952.384012	Yi Zhang	https://dl.acm.org/author_page.cfm?id=81407593276	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Maximum likelihood estimation for filtering thresholds	10.1145/383952.384012	Jamie Callan	https://dl.acm.org/author_page.cfm?id=81363594457	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A meta-learning approach for text categorization	10.1145/383952.384011	Wai Lam	https://dl.acm.org/author_page.cfm?id=81423592360	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A meta-learning approach for text categorization	10.1145/383952.384011	Kwok-Yin Lai	https://dl.acm.org/author_page.cfm?id=81100544139	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Unsupervised and supervised clustering for topic tracking	10.1145/383952.384013	Martin Franz	https://dl.acm.org/author_page.cfm?id=81329488761	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Unsupervised and supervised clustering for topic tracking	10.1145/383952.384013	Todd Ward	https://dl.acm.org/author_page.cfm?id=81448596813	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Unsupervised and supervised clustering for topic tracking	10.1145/383952.384013	J. Scott McCarley	https://dl.acm.org/author_page.cfm?id=81100291276	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Unsupervised and supervised clustering for topic tracking	10.1145/383952.384013	Wei-Jing Zhu	https://dl.acm.org/author_page.cfm?id=81100413673	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Intelligent information triage	10.1145/383952.384015	Sofus A. Macskassy	https://dl.acm.org/author_page.cfm?id=81100292044	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Intelligent information triage	10.1145/383952.384015	Foster Provost	https://dl.acm.org/author_page.cfm?id=81100596683	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Discovering information flow suing high dimensional conceptual space	10.1145/383952.384017	Dawei Song	https://dl.acm.org/author_page.cfm?id=81100578946	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Discovering information flow suing high dimensional conceptual space	10.1145/383952.384017	Peter Bruza	https://dl.acm.org/author_page.cfm?id=81100240638	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A study of smoothing methods for language models applied to Ad Hoc information retrieval	10.1145/383952.384019	Chengxiang Zhai	https://dl.acm.org/author_page.cfm?id=81100540023	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A study of smoothing methods for language models applied to Ad Hoc information retrieval	10.1145/383952.384019	John Lafferty	https://dl.acm.org/author_page.cfm?id=81100055408	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Topic segmentation with an aspect hidden Markov model	10.1145/383952.384021	David M. Blei	https://dl.acm.org/author_page.cfm?id=81100028344	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Topic segmentation with an aspect hidden Markov model	10.1145/383952.384021	Pedro J. Moreno	https://dl.acm.org/author_page.cfm?id=81100020719	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Finding topic words for hierarchical summarization	10.1145/383952.384022	Dawn Lawrie	https://dl.acm.org/author_page.cfm?id=81100492102	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Finding topic words for hierarchical summarization	10.1145/383952.384022	W. Bruce Croft	https://dl.acm.org/author_page.cfm?id=81100652508	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Finding topic words for hierarchical summarization	10.1145/383952.384022	Arnold Rosenberg	https://dl.acm.org/author_page.cfm?id=81100493202	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Exploiting redundancy in question answering	10.1145/383952.384024	Charles L. A. Clarke	https://dl.acm.org/author_page.cfm?id=81100390699	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Exploiting redundancy in question answering	10.1145/383952.384024	Gordon V. Cormack	https://dl.acm.org/author_page.cfm?id=81100408923	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Exploiting redundancy in question answering	10.1145/383952.384024	Thomas R. Lynam	https://dl.acm.org/author_page.cfm?id=81100303355	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	High performance question/answering	10.1145/383952.384025	Marius A. Pasca	https://dl.acm.org/author_page.cfm?id=81100473768	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	High performance question/answering	10.1145/383952.384025	Sandra M. Harabagiu	https://dl.acm.org/author_page.cfm?id=81322495373	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Searcher performance in question answering	10.1145/383952.384028	Mingfang Wu	https://dl.acm.org/author_page.cfm?id=81100657790	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Searcher performance in question answering	10.1145/383952.384028	Michael Fuller	https://dl.acm.org/author_page.cfm?id=81414599269	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Searcher performance in question answering	10.1145/383952.384028	Ross Wilkinson	https://dl.acm.org/author_page.cfm?id=81100304210	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Toward an improved concept-based information retrieval system	10.1145/383952.384029	Peter V. Henstock	https://dl.acm.org/author_page.cfm?id=81100056715	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Toward an improved concept-based information retrieval system	10.1145/383952.384029	Daniel J. Pack	https://dl.acm.org/author_page.cfm?id=81541266956	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Toward an improved concept-based information retrieval system	10.1145/383952.384029	Young-Suk Lee	https://dl.acm.org/author_page.cfm?id=81100385965	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Toward an improved concept-based information retrieval system	10.1145/383952.384029	Clifford J. Weinstein	https://dl.acm.org/author_page.cfm?id=81100207146	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Metasearch consistency	10.1145/383952.384030	Mark Montague	https://dl.acm.org/author_page.cfm?id=81100260326	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Metasearch consistency	10.1145/383952.384030	Javed A. Aslam	https://dl.acm.org/author_page.cfm?id=81100398599	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Anchor text mining for translation extraction of query terms	10.1145/383952.384031	Wen-Hsiang Lu	https://dl.acm.org/author_page.cfm?id=81100052538	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Anchor text mining for translation extraction of query terms	10.1145/383952.384031	Lee-Feng Chein	https://dl.acm.org/author_page.cfm?id=81450595238	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Anchor text mining for translation extraction of query terms	10.1145/383952.384031	Hsi-Jian Lee	https://dl.acm.org/author_page.cfm?id=81539665056	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Selecting expansion terms in automatic query expansion	10.1145/383952.384032	Hiroko Mano	https://dl.acm.org/author_page.cfm?id=81100557646	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Selecting expansion terms in automatic query expansion	10.1145/383952.384032	Yasushi Ogawa	https://dl.acm.org/author_page.cfm?id=81100412432	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	An experimental framework for email categorization and management	10.1145/383952.384033	Kenricj Mock	https://dl.acm.org/author_page.cfm?id=81452595143	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Analyses of multiple-evidence combinations for retrieval strategies	10.1145/383952.384034	Abdur Chowdhury	https://dl.acm.org/author_page.cfm?id=81100512534	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Analyses of multiple-evidence combinations for retrieval strategies	10.1145/383952.384034	Ophir Frieder	https://dl.acm.org/author_page.cfm?id=81100268938	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Analyses of multiple-evidence combinations for retrieval strategies	10.1145/383952.384034	David Grossman	https://dl.acm.org/author_page.cfm?id=81100478086	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Analyses of multiple-evidence combinations for retrieval strategies	10.1145/383952.384034	Catherine McCabe	https://dl.acm.org/author_page.cfm?id=81100035037	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Flexible pseudo-relevance feedback using optimization tables	10.1145/383952.384035	Tetsuya Sakai	https://dl.acm.org/author_page.cfm?id=81100193167	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Flexible pseudo-relevance feedback using optimization tables	10.1145/383952.384035	Stephen E. Robertson	https://dl.acm.org/author_page.cfm?id=81100303767	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Quantifying the utility of parallel corpora	10.1145/383952.384037	Martin Franz	https://dl.acm.org/author_page.cfm?id=81329488761	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Quantifying the utility of parallel corpora	10.1145/383952.384037	J. Scott McCarley	https://dl.acm.org/author_page.cfm?id=81100291276	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Quantifying the utility of parallel corpora	10.1145/383952.384037	Todd Ward	https://dl.acm.org/author_page.cfm?id=81448596813	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Quantifying the utility of parallel corpora	10.1145/383952.384037	Wei-Jing Zhu	https://dl.acm.org/author_page.cfm?id=81100413673	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Unitary operators for fast latent semantic indexing (FLSI)	10.1145/383952.384038	Eduard Hoenkamp	https://dl.acm.org/author_page.cfm?id=81100508490	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Probabilistic combination of content and links	10.1145/383952.384039	Rong Jin	https://dl.acm.org/author_page.cfm?id=81100054575	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Probabilistic combination of content and links	10.1145/383952.384039	Susan Dumais	https://dl.acm.org/author_page.cfm?id=81100134501	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Structure and content-based segmentation of speech transcripts	10.1145/383952.384041	Dulce Ponceleon	https://dl.acm.org/author_page.cfm?id=81100467085	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Structure and content-based segmentation of speech transcripts	10.1145/383952.384041	Savitha Srinivasan	https://dl.acm.org/author_page.cfm?id=81100408391	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Text summarization via hidden Markov models	10.1145/383952.384042	John M. Conroy	https://dl.acm.org/author_page.cfm?id=81100642123	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Text summarization via hidden Markov models	10.1145/383952.384042	Dianne P. O'leary	https://dl.acm.org/author_page.cfm?id=81100041796	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	"Reading time, scrolling and interaction: exploring implicit sources of user preferences for relevance feedback"	10.1145/383952.384045	Diane Kelly	https://dl.acm.org/author_page.cfm?id=81100523980	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	"Reading time, scrolling and interaction: exploring implicit sources of user preferences for relevance feedback"	10.1145/383952.384045	Nicholas J. Belkin	https://dl.acm.org/author_page.cfm?id=81452616942	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Interactive phrase browsing within compressed text	10.1145/383952.384061	Raymond Wan	https://dl.acm.org/author_page.cfm?id=81100388324	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Interactive phrase browsing within compressed text	10.1145/383952.384061	Alistair Moffat	https://dl.acm.org/author_page.cfm?id=81100200925	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query-biased web page summarisation: a task-oriented evaluation	10.1145/383952.384062	Ryen White	https://dl.acm.org/author_page.cfm?id=81100617179	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query-biased web page summarisation: a task-oriented evaluation	10.1145/383952.384062	Joemon M. Jose	https://dl.acm.org/author_page.cfm?id=81100205680	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query-biased web page summarisation: a task-oriented evaluation	10.1145/383952.384062	Ian Ruthven	https://dl.acm.org/author_page.cfm?id=81100354191	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query expansion based on predictive algorithms for collaborative filtering	10.1145/383952.384063	Keiichiro Hoashi	https://dl.acm.org/author_page.cfm?id=81100185343	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query expansion based on predictive algorithms for collaborative filtering	10.1145/383952.384063	Kazunori Matsumoto	https://dl.acm.org/author_page.cfm?id=81100316568	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query expansion based on predictive algorithms for collaborative filtering	10.1145/383952.384063	Naomi Inoue	https://dl.acm.org/author_page.cfm?id=81100619503	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query expansion based on predictive algorithms for collaborative filtering	10.1145/383952.384063	Kazuo Hashimoto	https://dl.acm.org/author_page.cfm?id=81540089156	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query optimization for vector space problems	10.1145/383952.384064	K. Goda	https://dl.acm.org/author_page.cfm?id=81340489494	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query optimization for vector space problems	10.1145/383952.384064	T. Tamura	https://dl.acm.org/author_page.cfm?id=81100322174	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query optimization for vector space problems	10.1145/383952.384064	M. Kitsuregawa	https://dl.acm.org/author_page.cfm?id=81100417887	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query optimization for vector space problems	10.1145/383952.384064	A. Chowdhury	https://dl.acm.org/author_page.cfm?id=81100512534	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query optimization for vector space problems	10.1145/383952.384064	O. Frieder	https://dl.acm.org/author_page.cfm?id=81100268938	5
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Generic topic segmentation of document texts	10.1145/383952.384065	Marie-Francine Moens	https://dl.acm.org/author_page.cfm?id=81100338843	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Generic topic segmentation of document texts	10.1145/383952.384065	Rik De Busser	https://dl.acm.org/author_page.cfm?id=81100604537	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Towards the use of prosodic information for spoken document retrieval	10.1145/383952.384066	Fabio Crestani	https://dl.acm.org/author_page.cfm?id=81100211564	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A homogeneous framework to model relevance feedback	10.1145/383952.384067	David E. Losada	https://dl.acm.org/author_page.cfm?id=81100644883	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A homogeneous framework to model relevance feedback	10.1145/383952.384067	Alvaro Barreiro	https://dl.acm.org/author_page.cfm?id=81100062086	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Combining semantic and syntactic document classifiers to improve first story detection	10.1145/383952.384068	Nicola Stokes	https://dl.acm.org/author_page.cfm?id=81100521377	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Combining semantic and syntactic document classifiers to improve first story detection	10.1145/383952.384068	Joe Carthy	https://dl.acm.org/author_page.cfm?id=81100408018	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Browsing in a digital library collecting linearly arranged documents	10.1145/383952.384069	Yanhua Qu	https://dl.acm.org/author_page.cfm?id=81100337836	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Browsing in a digital library collecting linearly arranged documents	10.1145/383952.384069	Keizo Sato	https://dl.acm.org/author_page.cfm?id=81100565654	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Browsing in a digital library collecting linearly arranged documents	10.1145/383952.384069	Makoto Nakashima	https://dl.acm.org/author_page.cfm?id=81100576399	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Browsing in a digital library collecting linearly arranged documents	10.1145/383952.384069	Tetsuro Ito	https://dl.acm.org/author_page.cfm?id=81100600295	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Feature selection for polyphonic music retrieval	10.1145/383952.384070	Jeremy Pickens	https://dl.acm.org/author_page.cfm?id=81100656019	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Automatic information extraction from web pages	10.1145/383952.384071	Budi Rahardjo	https://dl.acm.org/author_page.cfm?id=81100214649	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Automatic information extraction from web pages	10.1145/383952.384071	Roland H. C. Yap	https://dl.acm.org/author_page.cfm?id=81100576891	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Automatic web search query generation to create minority language corpora	10.1145/383952.384072	Rayid Ghani	https://dl.acm.org/author_page.cfm?id=81100427240	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Automatic web search query generation to create minority language corpora	10.1145/383952.384072	Rosie Jones	https://dl.acm.org/author_page.cfm?id=81335492485	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Automatic web search query generation to create minority language corpora	10.1145/383952.384072	Dunja Mladenic	https://dl.acm.org/author_page.cfm?id=81100214470	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Perpetual consistency improves image retrieval performance	10.1145/383952.384073	Huizhong Long	https://dl.acm.org/author_page.cfm?id=81100466258	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Perpetual consistency improves image retrieval performance	10.1145/383952.384073	Wee Kheng Leow	https://dl.acm.org/author_page.cfm?id=81100380802	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Intelligent object-based image retrieval suing cluster-driven personal preference learning	10.1145/383952.384074	Kyong-Mi Lee	https://dl.acm.org/author_page.cfm?id=81409592765	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Intelligent object-based image retrieval suing cluster-driven personal preference learning	10.1145/383952.384074	W. Nick Street	https://dl.acm.org/author_page.cfm?id=81100237093	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Construction of a hierarchical classifier schema using a combination of text-based and image-based approaches	10.1145/383952.384075	Cheng Lu	https://dl.acm.org/author_page.cfm?id=81100053948	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Construction of a hierarchical classifier schema using a combination of text-based and image-based approaches	10.1145/383952.384075	Mark S. Drew	https://dl.acm.org/author_page.cfm?id=81452606903	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A method based on the chi-square test for document classification	10.1145/383952.384080	Michael Oakes	https://dl.acm.org/author_page.cfm?id=81100227127	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A method based on the chi-square test for document classification	10.1145/383952.384080	Robert Gaaizauskas	https://dl.acm.org/author_page.cfm?id=81100305636	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A method based on the chi-square test for document classification	10.1145/383952.384080	Helene Fowkes	https://dl.acm.org/author_page.cfm?id=81100141450	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A method based on the chi-square test for document classification	10.1145/383952.384080	Anna Jonsson	https://dl.acm.org/author_page.cfm?id=81100618767	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A method based on the chi-square test for document classification	10.1145/383952.384080	Vincent Wan	https://dl.acm.org/author_page.cfm?id=81538617056	5
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	A method based on the chi-square test for document classification	10.1145/383952.384080	Micheline Beaulieu	https://dl.acm.org/author_page.cfm?id=81331488886	6
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query clustering using content words and user feedback	10.1145/383952.384083	Ji-Rong Wen	https://dl.acm.org/author_page.cfm?id=81100357094	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query clustering using content words and user feedback	10.1145/383952.384083	Jian-Yun Nie	https://dl.acm.org/author_page.cfm?id=81100564379	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Query clustering using content words and user feedback	10.1145/383952.384083	Hong-Jiang Zhang	https://dl.acm.org/author_page.cfm?id=81451601211	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Modifications of Kleinberg's HITS algorithm using matrix exponentiation and web log records	10.1145/383952.384086	Joel C. Miller	https://dl.acm.org/author_page.cfm?id=81100167143	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Modifications of Kleinberg's HITS algorithm using matrix exponentiation and web log records	10.1145/383952.384086	Gregory Rae	https://dl.acm.org/author_page.cfm?id=81309501580	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Modifications of Kleinberg's HITS algorithm using matrix exponentiation and web log records	10.1145/383952.384086	Fred Schaefer	https://dl.acm.org/author_page.cfm?id=81100603235	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Modifications of Kleinberg's HITS algorithm using matrix exponentiation and web log records	10.1145/383952.384086	Lesley A. Ward	https://dl.acm.org/author_page.cfm?id=81100632973	4
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Modifications of Kleinberg's HITS algorithm using matrix exponentiation and web log records	10.1145/383952.384086	Thomas LoFaro	https://dl.acm.org/author_page.cfm?id=81309491396	5
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	Modifications of Kleinberg's HITS algorithm using matrix exponentiation and web log records	10.1145/383952.384086	Ayman Farahat	https://dl.acm.org/author_page.cfm?id=81100287398	6
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	"Cite me, cite my references?: (Scholarly use of the ACM SIGIR proceedings based on two citation indexes)"	10.1145/383952.384090	Elana Broch	https://dl.acm.org/author_page.cfm?id=81100209763	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	iFind: a web image search engine	10.1145/383952.384091	Zheng Chen	https://dl.acm.org/author_page.cfm?id=81416601059	1
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	iFind: a web image search engine	10.1145/383952.384091	Liu Wenyin	https://dl.acm.org/author_page.cfm?id=81100302430	2
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	iFind: a web image search engine	10.1145/383952.384091	Chunhui Hu	https://dl.acm.org/author_page.cfm?id=81451596654	3
SIGIR '01:Proceedings of the 24th annual international ACM SIGIR conference on Research and development in information retrieval	iFind: a web image search engine	10.1145/383952.384091	Mingjing Li	https://dl.acm.org/author_page.cfm?id=81381602704	4
